"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"11/04/2014","152.79","153.82","154.63","150.61","","-1.20%"
"10/04/2014","154.64","157.57","158.41","154.51","","-1.65%"
"09/04/2014","157.23","158.23","159.32","156.98","","-0.56%"
"08/04/2014","158.12","160.73","160.91","156.29","","-1.35%"
"07/04/2014","160.29","162.21","162.21","160.21","","-1.55%"
"04/04/2014","162.81","161.39","163.34","160.95","","0.92%"
"03/04/2014","161.33","158.62","162.32","158.05","","1.85%"
"02/04/2014","158.40","159.58","160.47","158.17","","-0.53%"
"01/04/2014","159.24","155.83","159.86","155.79","","2.56%"
"31/03/2014","155.26","154.31","156.30","153.94","","1.00%"
"28/03/2014","153.73","151.42","153.79","151.42","","1.53%"
"27/03/2014","151.42","151.11","151.68","150.18","","-0.02%"
"26/03/2014","151.45","150.17","152.36","149.72","","1.20%"
"25/03/2014","149.66","149.01","150.62","148.42","","0.74%"
"24/03/2014","148.56","151.55","152.28","148.22","","-2.06%"
"21/03/2014","151.68","152.47","153.72","151.68","","-0.50%"
"20/03/2014","152.44","151.38","152.44","150.38","","0.26%"
"19/03/2014","152.04","152.40","152.97","151.65","","-0.07%"
"18/03/2014","152.15","150.00","153.45","149.04","","1.48%"
"17/03/2014","149.93","147.43","150.17","147.33","","1.92%"
"14/03/2014","147.10","148.92","149.81","145.29","","-1.91%"
"13/03/2014","149.96","152.43","153.47","149.96","","-1.48%"
"12/03/2014","152.21","153.09","153.85","150.96","","-0.89%"
"11/03/2014","153.58","154.14","155.26","153.13","","-0.15%"
"10/03/2014","153.81","152.64","155.59","152.38","","0.59%"
"07/03/2014","152.91","156.08","156.36","152.83","","-2.03%"
"06/03/2014","156.08","155.70","157.31","155.60","","0.66%"
"05/03/2014","155.05","152.97","155.46","152.62","","1.35%"
"04/03/2014","152.99","150.22","153.06","149.77","","3.15%"
"03/03/2014","148.32","152.79","152.79","148.15","","-3.84%"
"28/02/2014","154.25","154.33","154.39","151.81","","0.14%"
"27/02/2014","154.04","153.94","154.31","151.91","","0.08%"
"26/02/2014","153.91","154.95","155.24","153.26","","-0.61%"
"25/02/2014","154.85","154.32","154.85","153.51","","0.21%"
"24/02/2014","154.53","152.15","154.53","151.44","","1.50%"
"21/02/2014","152.24","152.76","153.14","151.31","","-0.05%"
"20/02/2014","152.32","150.72","152.32","149.95","","-0.12%"
"19/02/2014","152.50","153.02","153.39","151.08","","-0.32%"
"18/02/2014","152.99","153.69","153.98","151.58","","-0.26%"
"17/02/2014","153.39","152.87","153.62","152.18","","0.37%"
"14/02/2014","152.83","152.51","153.68","151.57","","0.28%"
"13/02/2014","152.41","151.90","152.41","149.78","","-0.31%"
"12/02/2014","152.89","152.36","154.12","151.77","","0.86%"
"11/02/2014","151.59","149.44","151.59","149.44","","1.78%"
"10/02/2014","148.94","150.65","150.75","148.18","","-0.77%"
"07/02/2014","150.10","149.14","150.69","148.06","","0.85%"
"06/02/2014","148.83","145.75","149.20","145.73","","2.46%"
"05/02/2014","145.26","143.57","145.91","143.05","","1.13%"
"04/02/2014","143.63","140.97","144.28","140.65","","1.44%"
"03/02/2014","141.59","145.74","146.33","141.45","","-2.92%"
"31/01/2014","145.85","146.96","146.99","142.87","","-0.70%"
"30/01/2014","146.88","146.25","147.60","143.72","","0.41%"
"29/01/2014","146.28","148.11","149.89","143.14","","-0.20%"
"28/01/2014","146.57","144.70","147.45","144.70","","1.75%"
"27/01/2014","144.05","145.32","146.45","143.31","","-0.89%"
"24/01/2014","145.35","149.61","150.27","145.09","","-3.01%"
"23/01/2014","149.86","150.31","152.24","149.33","","-0.38%"
"22/01/2014","150.43","151.60","152.82","149.29","","-0.65%"
"21/01/2014","151.41","151.76","153.32","151.11","","0.07%"
"20/01/2014","151.31","152.91","152.91","150.66","","-1.12%"
"17/01/2014","153.03","153.58","154.52","152.37","","-0.41%"
"16/01/2014","153.66","156.72","156.97","153.62","","-1.86%"
"15/01/2014","156.58","152.98","156.58","152.87","","2.56%"
"14/01/2014","152.67","152.15","152.75","150.19","","-0.13%"
"13/01/2014","152.87","150.77","153.16","150.77","","2.12%"
"10/01/2014","149.69","149.86","151.00","148.88","","0.13%"
"09/01/2014","149.49","150.37","152.07","148.71","","-0.51%"
"08/01/2014","150.26","148.08","151.21","148.08","","1.83%"
"07/01/2014","147.56","141.94","147.90","141.94","","4.08%"
"06/01/2014","141.77","139.81","142.40","139.67","","1.35%"
"03/01/2014","139.88","139.58","140.41","138.64","","0.41%"
"02/01/2014","139.31","141.69","142.24","139.11","","-1.50%"
"31/12/2013","141.43","141.21","141.52","141.14","","0.09%"
"30/12/2013","141.30","141.57","141.96","140.98","","-0.10%"
"27/12/2013","141.44","140.37","141.44","140.29","","1.00%"
"24/12/2013","140.04","139.70","140.17","139.65","","0.19%"
"23/12/2013","139.77","138.69","139.77","138.45","","0.95%"
"20/12/2013","138.45","137.47","138.64","136.89","","0.84%"
"19/12/2013","137.30","135.45","138.25","135.45","","1.86%"
"18/12/2013","134.79","133.52","135.00","132.92","","1.51%"
"17/12/2013","132.78","134.64","134.72","132.78","","-1.61%"
"16/12/2013","134.95","131.86","135.52","131.84","","2.34%"
"13/12/2013","131.86","132.00","133.28","131.55","","-0.05%"
"12/12/2013","131.92","133.10","133.15","131.13","","-1.10%"
"11/12/2013","133.39","134.61","135.39","133.26","","-0.91%"
"10/12/2013","134.61","135.05","136.49","134.12","","-0.47%"
"09/12/2013","135.24","134.27","135.34","133.58","","0.96%"
"06/12/2013","133.96","132.90","134.31","131.15","","1.11%"
"05/12/2013","132.49","134.99","136.28","132.15","","-2.07%"
"04/12/2013","135.29","136.43","136.90","133.93","","-0.76%"
"03/12/2013","136.33","139.17","139.42","136.33","","-2.13%"
"02/12/2013","139.30","140.46","141.04","138.95","","-0.63%"
"29/11/2013","140.18","140.75","141.56","140.18","","-0.15%"
"28/11/2013","140.39","138.83","140.73","138.83","","1.12%"
"27/11/2013","138.84","137.41","139.23","137.27","","1.17%"
"26/11/2013","137.23","136.92","137.71","136.43","","0.12%"
"25/11/2013","137.07","136.85","137.57","136.53","","0.40%"
"22/11/2013","136.52","135.59","136.83","135.15","","0.84%"
"21/11/2013","135.38","133.47","135.69","133.05","","0.72%"
"20/11/2013","134.41","135.08","135.80","133.78","","-0.60%"
"19/11/2013","135.22","136.80","137.06","135.22","","-1.73%"
"18/11/2013","137.60","135.65","138.27","134.86","","1.45%"
"15/11/2013","135.63","136.12","136.45","135.04","","-0.24%"
"14/11/2013","135.96","136.39","137.46","133.88","","0.41%"
"13/11/2013","135.41","136.75","137.18","134.14","","-1.21%"
"12/11/2013","137.07","137.92","139.24","136.94","","-0.64%"
"11/11/2013","137.95","137.16","138.20","136.19","","0.78%"
"08/11/2013","136.88","136.73","137.83","134.90","","-0.54%"
"07/11/2013","137.63","137.68","142.71","137.02","","-0.01%"
"06/11/2013","137.65","137.11","138.16","137.02","","0.84%"
"05/11/2013","136.50","139.13","139.21","135.49","","-1.63%"
"04/11/2013","138.76","139.21","139.85","138.12","","0.04%"
"01/11/2013","138.71","139.53","140.56","138.35","","-0.58%"
"31/10/2013","139.52","137.59","139.67","137.32","","1.69%"
"30/10/2013","137.20","138.16","139.88","136.56","","-0.62%"
"29/10/2013","138.05","134.91","138.05","133.32","","2.01%"
"28/10/2013","135.33","138.11","138.47","134.32","","-1.85%"
"25/10/2013","137.88","138.94","138.94","137.18","","-1.51%"
"24/10/2013","140.00","138.53","140.00","138.11","","1.57%"
"23/10/2013","137.84","141.24","141.24","137.50","","-2.77%"
"22/10/2013","141.77","141.47","142.70","141.02","","0.04%"
"21/10/2013","141.71","142.09","142.19","140.53","","-0.41%"
"18/10/2013","142.30","142.04","142.50","141.00","","0.47%"
"17/10/2013","141.64","141.21","141.64","139.80","","0.04%"
"16/10/2013","141.58","139.97","141.92","139.05","","1.00%"
"15/10/2013","140.18","138.62","140.20","138.50","","1.43%"
"14/10/2013","138.21","136.84","138.29","136.59","","0.46%"
"11/10/2013","137.58","138.05","138.59","136.87","","0.01%"
"10/10/2013","137.57","133.96","138.14","133.96","","3.16%"
"09/10/2013","133.35","131.36","134.16","131.34","","1.34%"
"08/10/2013","131.59","132.87","133.55","131.56","","-1.01%"
"07/10/2013","132.93","132.20","133.01","131.38","","0.23%"
"04/10/2013","132.63","129.71","132.89","129.53","","2.27%"
"03/10/2013","129.68","130.93","131.30","129.33","","-0.77%"
"02/10/2013","130.68","129.04","131.26","128.71","","1.05%"
"01/10/2013","129.32","125.96","129.32","125.96","","2.77%"
"30/09/2013","125.84","126.38","126.38","123.80","","-1.29%"
"27/09/2013","127.49","128.27","128.52","126.99","","-0.56%"
"26/09/2013","128.21","129.30","129.32","126.63","","-0.71%"
"25/09/2013","129.13","128.67","129.46","128.18","","-0.02%"
"24/09/2013","129.15","128.46","129.38","127.42","","0.60%"
"23/09/2013","128.38","129.21","129.68","127.78","","-0.52%"
"20/09/2013","129.05","129.35","129.77","128.29","","-0.45%"
"19/09/2013","129.63","129.08","130.52","128.72","","1.42%"
"18/09/2013","127.81","126.26","127.98","126.25","","1.22%"
"17/09/2013","126.27","126.28","126.54","124.87","","-0.13%"
"16/09/2013","126.43","125.97","126.95","125.97","","0.97%"
"13/09/2013","125.22","125.37","125.38","123.76","","-0.55%"
"12/09/2013","125.91","126.11","127.34","125.57","","-0.12%"
"11/09/2013","126.06","124.38","126.06","124.23","","1.33%"
"10/09/2013","124.41","122.99","124.69","122.76","","2.15%"
"09/09/2013","121.79","121.03","122.23","120.64","","0.59%"
"06/09/2013","121.07","119.38","121.54","118.70","","1.25%"
"05/09/2013","119.58","119.25","120.16","118.59","","0.64%"
"04/09/2013","118.82","118.93","119.35","116.80","","0.03%"
"03/09/2013","118.78","119.42","120.12","117.45","","-0.38%"
"02/09/2013","119.23","117.51","120.06","117.51","","2.46%"
"30/08/2013","116.37","118.09","118.51","116.37","","-1.46%"
"29/08/2013","118.10","117.84","118.56","116.88","","0.72%"
"28/08/2013","117.26","115.94","117.56","114.70","","0.83%"
"27/08/2013","116.30","120.46","121.16","116.15","","-4.01%"
"26/08/2013","121.16","122.59","122.69","120.65","","-1.38%"
"23/08/2013","122.85","121.95","123.39","121.03","","0.79%"
"22/08/2013","121.89","118.84","122.58","118.84","","2.64%"
"21/08/2013","118.76","119.57","120.65","118.34","","-0.52%"
"20/08/2013","119.38","121.26","121.26","117.82","","-1.95%"
"19/08/2013","121.76","125.04","125.16","121.53","","-2.86%"
"16/08/2013","125.35","122.46","125.46","122.10","","2.14%"
"15/08/2013","122.72","123.29","124.14","121.46","","-0.58%"
"14/08/2013","123.44","122.70","123.44","121.56","","0.65%"
"13/08/2013","122.64","122.22","122.74","121.72","","0.38%"
"12/08/2013","122.17","121.84","122.33","120.99","","0.36%"
"09/08/2013","121.73","120.67","122.34","120.48","","1.01%"
"08/08/2013","120.51","117.62","120.51","117.62","","2.68%"
"07/08/2013","117.36","115.43","117.49","115.08","","1.35%"
"06/08/2013","115.80","116.75","117.37","114.93","","-0.69%"
"05/08/2013","116.60","117.02","117.40","116.25","","-0.24%"
"02/08/2013","116.88","117.28","117.48","115.60","","-0.09%"
"01/08/2013","116.98","114.41","117.31","114.41","","2.93%"
"31/07/2013","113.65","113.59","113.85","112.24","","0.10%"
"30/07/2013","113.54","114.04","114.08","112.40","","-0.15%"
"29/07/2013","113.71","114.32","114.52","113.31","","-0.56%"
"26/07/2013","114.35","113.93","115.25","113.77","","0.62%"
"25/07/2013","113.65","112.60","113.84","111.45","","0.97%"
"24/07/2013","112.56","109.78","112.70","109.78","","2.75%"
"23/07/2013","109.55","109.04","110.85","109.04","","0.78%"
"22/07/2013","108.70","107.86","109.57","107.79","","1.01%"
"19/07/2013","107.61","106.86","108.35","106.73","","0.34%"
"18/07/2013","107.25","104.09","107.70","103.74","","2.91%"
"17/07/2013","104.22","103.72","104.77","102.38","","0.79%"
"16/07/2013","103.40","104.73","105.05","103.22","","-1.16%"
"15/07/2013","104.61","104.29","104.97","103.70","","0.48%"
"12/07/2013","104.11","105.57","106.09","103.42","","-0.97%"
"11/07/2013","105.13","105.59","106.56","104.69","","0.32%"
"10/07/2013","104.79","105.23","105.50","103.42","","-0.54%"
"09/07/2013","105.36","106.02","106.91","104.38","","-0.08%"
"08/07/2013","105.44","103.58","106.22","103.51","","2.19%"
"05/07/2013","103.18","105.34","106.30","103.18","","-1.83%"
"04/07/2013","105.10","101.30","105.58","100.65","","4.50%"
"03/07/2013","100.57","101.72","101.72","97.73","","-1.75%"
"02/07/2013","102.36","103.18","103.41","101.95","","-0.52%"
"01/07/2013","102.90","102.54","103.93","100.25","","1.49%"
"28/06/2013","101.39","103.80","104.73","100.89","","-1.96%"
"27/06/2013","103.42","104.43","104.93","102.50","","-0.80%"
"26/06/2013","104.25","101.62","104.88","100.81","","2.95%"
"25/06/2013","101.26","101.57","102.64","100.54","","0.75%"
"24/06/2013","100.51","102.02","102.77","99.30","","-1.69%"
"21/06/2013","102.24","104.50","105.63","102.13","","-2.14%"
"20/06/2013","104.48","107.42","107.42","104.09","","-4.14%"
"19/06/2013","108.99","110.36","110.65","108.83","","-1.24%"
"18/06/2013","110.36","109.21","111.04","109.04","","0.69%"
"17/06/2013","109.60","109.20","110.35","107.94","","0.52%"
"14/06/2013","109.03","109.27","110.13","108.69","","0.33%"
"13/06/2013","108.67","107.52","109.11","105.43","","0.42%"
"12/06/2013","108.22","109.58","110.70","107.84","","-1.47%"
"11/06/2013","109.84","111.71","111.71","108.18","","-1.94%"
"10/06/2013","112.01","113.62","114.57","111.32","","-1.41%"
"07/06/2013","113.61","112.22","114.22","111.28","","1.36%"
"06/06/2013","112.09","115.03","115.62","112.00","","-2.54%"
"05/06/2013","115.01","116.04","117.48","114.91","","-1.27%"
"04/06/2013","116.49","115.93","117.26","115.93","","1.03%"
"03/06/2013","115.30","115.89","117.23","114.82","","-1.06%"
"31/05/2013","116.54","117.19","117.57","115.70","","-0.48%"
"30/05/2013","117.10","116.48","118.11","116.84","","0.45%"
"29/05/2013","116.57","117.08","117.57","116.45","","-0.94%"
"28/05/2013","117.68","115.41","118.69","115.41","","2.44%"
"27/05/2013","114.88","113.52","114.92","113.52","","1.53%"
"24/05/2013","113.15","115.10","115.58","112.70","","-1.40%"
"23/05/2013","114.76","116.43","116.43","113.63","","-2.66%"
"22/05/2013","117.90","116.95","118.25","115.81","","0.86%"
"21/05/2013","116.89","118.08","118.64","115.52","","-1.58%"
"20/05/2013","118.77","118.81","119.79","117.45","","0.08%"
"17/05/2013","118.68","117.06","118.99","116.81","","1.27%"
"16/05/2013","117.19","116.56","117.78","115.82","","0.29%"
"15/05/2013","116.85","114.10","116.99","113.76","","2.16%"
"14/05/2013","114.38","114.32","114.58","112.66","","0.40%"
"13/05/2013","113.92","115.43","115.78","112.89","","-1.33%"
"10/05/2013","115.45","116.02","117.07","114.86","","-0.47%"
"09/05/2013","116.00","116.64","117.04","115.70","","-0.58%"
"08/05/2013","116.68","116.75","117.18","116.06","","-0.02%"
"07/05/2013","116.70","114.91","117.20","114.83","","2.25%"
"06/05/2013","114.13","114.31","114.33","113.69","","-0.35%"
"03/05/2013","114.53","112.95","114.59","112.36","","1.90%"
"02/05/2013","112.39","111.66","114.70","110.08","","0.45%"
"01/05/2013","111.89","111.90","111.90","111.89","","-0.01%"
"30/04/2013","111.90","112.26","114.15","111.90","","-0.08%"
"29/04/2013","111.99","109.77","112.21","109.77","","2.20%"
"26/04/2013","109.58","109.95","110.02","108.65","","-0.91%"
"25/04/2013","110.59","110.24","110.70","109.00","","-0.14%"
"24/04/2013","110.74","110.17","111.57","108.51","","0.60%"
"23/04/2013","110.08","104.91","110.25","104.91","","5.00%"
"22/04/2013","104.84","104.20","106.01","104.20","","1.15%"
"19/04/2013","103.65","102.30","104.41","102.30","","1.78%"
"18/04/2013","101.84","102.38","104.11","100.54","","-0.27%"
"17/04/2013","102.12","104.84","105.05","101.40","","-2.13%"
"16/04/2013","104.34","103.52","105.90","103.13","","0.05%"
"15/04/2013","104.29","105.09","105.95","103.08","","-0.70%"
"12/04/2013","105.02","108.38","108.38","104.56","","-3.26%"
"11/04/2013","108.56","107.70","109.16","106.68","","0.69%"
"10/04/2013","107.82","102.74","108.52","102.74","","5.27%"
"09/04/2013","102.42","101.12","102.68","101.12","","1.86%"
"08/04/2013","100.55","101.38","102.23","100.42","","-0.55%"
"05/04/2013","101.11","101.52","102.72","99.84","","-0.31%"
"04/04/2013","101.42","102.23","104.78","100.93","","-0.48%"
"03/04/2013","101.91","104.34","104.34","101.56","","-2.60%"
"02/04/2013","104.63","102.53","104.67","101.14","","2.12%"
"28/03/2013","102.46","101.95","103.86","100.55","","0.50%"
"27/03/2013","101.95","103.54","103.93","100.01","","-1.35%"
"26/03/2013","103.35","104.86","105.85","102.78","","-1.33%"
"25/03/2013","104.74","109.98","111.65","103.95","","-3.78%"
"22/03/2013","108.86","110.02","110.49","108.44","","-1.22%"
"21/03/2013","110.20","110.69","111.42","109.10","","-0.36%"
"20/03/2013","110.60","109.36","111.04","108.95","","2.33%"
"19/03/2013","108.08","112.45","112.45","107.20","","-3.98%"
"18/03/2013","112.56","114.19","114.19","110.74","","-2.55%"
"15/03/2013","115.51","116.38","116.65","114.93","","-0.41%"
"14/03/2013","115.99","114.93","116.54","114.82","","1.67%"
"13/03/2013","114.09","115.40","115.66","113.62","","-1.35%"
"12/03/2013","115.65","116.27","117.11","115.16","","-0.73%"
"11/03/2013","116.50","117.07","117.13","115.38","","-0.78%"
"08/03/2013","117.41","114.10","117.57","114.10","","3.17%"
"07/03/2013","113.80","114.18","115.06","113.72","","-0.18%"
"06/03/2013","114.00","115.05","116.08","114.00","","-0.84%"
"05/03/2013","114.96","113.10","115.15","113.10","","2.55%"
"04/03/2013","112.10","112.26","112.67","110.67","","-0.38%"
"01/03/2013","112.53","114.31","114.31","110.57","","-1.79%"
"28/02/2013","114.58","114.29","115.41","113.34","","0.46%"
"27/02/2013","114.05","112.09","114.07","111.00","","2.15%"
"26/02/2013","111.65","116.82","116.82","111.31","","-5.23%"
"25/02/2013","117.81","117.37","121.96","116.33","","0.86%"
"22/02/2013","116.80","115.11","117.09","115.11","","1.81%"
"21/02/2013","114.72","118.35","118.35","114.60","","-3.39%"
"20/02/2013","118.75","120.09","120.97","118.50","","-1.24%"
"19/02/2013","120.24","118.06","120.39","118.04","","1.49%"
"18/02/2013","118.47","118.39","118.74","117.32","","-0.15%"
"15/02/2013","118.65","120.02","120.57","118.65","","-1.23%"
"14/02/2013","120.13","121.11","121.99","119.18","","-0.74%"
"13/02/2013","121.03","121.11","121.70","120.40","","-0.28%"
"12/02/2013","121.37","118.64","121.56","117.97","","2.20%"
"11/02/2013","118.76","119.42","120.18","118.14","","-0.64%"
"08/02/2013","119.53","116.28","119.68","116.28","","3.01%"
"07/02/2013","116.04","117.56","119.18","115.97","","-1.18%"
